STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IS,Iceland,2020,,210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IS00,Ísland,2020,,210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,IT,Italy,2020,,61860,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITC1,Piemonte,2020,,3560,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITC2,Valle d’Aosta/Vallée d’Aoste,2020,,240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITC3,Liguria,2020,,850,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITC4,Lombardia,2020,,3180,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITF1,Abruzzo,2020,,1850,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITF2,Molise,2020,,820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITF3,Campania,2020,,5360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITF4,Puglia,2020,,7370,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITF5,Basilicata,2020,,2090,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITF6,Calabria,2020,,4870,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITG1,Sicilia,2020,,7810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITG2,Sardegna,2020,,4210,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITH1,Provincia Autonoma di Bolzano/Bozen,2020,,1460,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITH2,Provincia Autonoma di Trento,2020,,1230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITH3,Veneto,2020,,4130,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITH4,Friuli-Venezia Giulia,2020,,890,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITH5,Emilia-Romagna,2020,,2490,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITI1,Toscana,2020,,2450,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITI2,Umbria,2020,,1480,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITI3,Marche,2020,,1740,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,ITI4,Lazio,2020,,3780,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LT,Lithuania,2020,,8880,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LT01,Sostinės regionas,2020,,1110,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LT02,Vidurio ir vakarų Lietuvos regionas,2020,,7770,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LU,Luxembourg,2020,,200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LU00,Luxembourg,2020,,200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LV,Latvia,2020,,3610,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,LV00,Latvija,2020,,3610,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,MT,Malta,2020,,380,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,MT00,Malta,2020,,380,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL,Netherlands,2020,,2430,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL11,Groningen,2020,,130,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL12,Friesland (NL),2020,,220,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL13,Drenthe,2020,,160,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL21,Overijssel,2020,,300,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL22,Gelderland,2020,,410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL23,Flevoland,2020,,80,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL31,Utrecht (NUTS 2021),2020,,100,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL32,Noord-Holland,2020,,150,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL33,Zuid-Holland (NUTS 2021),2020,,240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL34,Zeeland,2020,,100,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL41,Noord-Brabant,2020,,400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NL42,Limburg (NL),2020,,150,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO,Norway,2020,,3600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO02,Innlandet,2020,,720,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO06,Trøndelag,2020,,550,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO07,Nord-Norge,2020,,280,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO08,Oslo og Viken,2020,,510,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO09,Agder og Sør-Østlandet,2020,,410,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,NO0A,Vestlandet,2020,,1150,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL,Poland,2020,,143700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL21,Małopolskie,2020,,11900,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL22,Śląskie,2020,,4100,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL41,Wielkopolskie,2020,,15440,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL42,Zachodniopomorskie,2020,,3080,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL43,Lubuskie,2020,,1940,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL51,Dolnośląskie,2020,,4530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL52,Opolskie,2020,,3080,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL61,Kujawsko-pomorskie,2020,,8220,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL62,Warmińsko-mazurskie,2020,,5130,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL63,Pomorskie,2020,,4810,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL71,Łódzkie,2020,,13240,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL72,Świętokrzyskie,2020,,8140,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL81,Lubelskie,2020,,18190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL82,Podkarpackie,2020,,8530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL84,Podlaskie,2020,,10160,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL91,Warszawski stołeczny,2020,,2130,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PL92,Mazowiecki regionalny,2020,,21100,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT,Portugal,2020,,9030,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT11,Norte,2020,,3050,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT15,Algarve,2020,,310,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT16,Centro (PT) (NUTS 2021),2020,,2400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT17,Área Metropolitana de Lisboa (NUTS 2021),2020,,230,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT18,Alentejo (NUTS 2021),2020,,1840,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT20,Região Autónoma dos Açores,2020,,800,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,PT30,Região Autónoma da Madeira,2020,,400,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO,Romania,2020,,166570,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO11,Nord-Vest,2020,,26430,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO12,Centru,2020,,15830,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO21,Nord-Est,2020,,36530,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO22,Sud-Est,2020,,20440,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO31,Sud-Muntenia,2020,,26930,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO32,Bucureşti-Ilfov,2020,,590,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO41,Sud-Vest Oltenia,2020,,27510,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,RO42,Vest,2020,,12320,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE,Sweden,2020,,3600,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE11,Stockholm,2020,,80,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE12,Östra Mellansverige,2020,,700,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE21,Småland med öarna,2020,,620,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE22,Sydsverige,2020,,610,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE23,Västsverige,2020,,820,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE31,Norra Mellansverige,2020,,390,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE32,Mellersta Norrland,2020,,190,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SE33,Övre Norrland,2020,,200,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SI,Slovenia,2020,,3360,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SI03,Vzhodna Slovenija,2020,,2470,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SI04,Zahodna Slovenija,2020,,890,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SK,Slovakia,2020,,2170,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SK01,Bratislavský kraj,2020,,70,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SK02,Západné Slovensko,2020,,710,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SK03,Stredné Slovensko,2020,,740,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,HLD,Holding,SK04,Východné Slovensko,2020,,650,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT,Austria,2020,,13.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT11,Burgenland,2020,,11.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT12,Niederösterreich,2020,,12.8,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT13,Wien,2020,,8.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT21,Kärnten,2020,,13.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT22,Steiermark,2020,,12.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT31,Oberösterreich,2020,,14.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT32,Salzburg,2020,,12.6,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT33,Tirol,2020,,13.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,AT34,Vorarlberg,2020,,13.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE,Belgium,2020,,6.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,2020,,,,,,C,confidential
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE21,Prov. Antwerpen,2020,,7.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE22,Prov. Limburg (BE),2020,,6.1,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE23,Prov. Oost-Vlaanderen,2020,,5.0,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE24,Prov. Vlaams-Brabant,2020,,5.7,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE25,Prov. West-Vlaanderen,2020,,6.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE31,Prov. Brabant wallon,2020,,5.2,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE32,Prov. Hainaut,2020,,6.4,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE33,Prov. Liège,2020,,7.3,,,,,
dataflow,ESTAT:EF_M_AGE_SH(1.0),Share of holdings by age of farm managers and NUTS 2 region,A,Annual,Y_LT35,Less than 35 years,PC,Percentage,BE34,Prov. Luxembourg (BE),2020,,8.3,,,,,
